PAWN						S_PAWN						KNIGHT						S_KNIGHT					
초급활	1	15	0.07	단궁+4	2000	초급활	1	15	0.07	단궁+4	1538	초급활	1	15	0.07	단궁+4	1333	초급활	1	15	0.07	단궁+4	500
	1	15	0.07	단궁+5	5000		1	15	0.07	단궁+5	3846		1	15	0.07	단궁+5	3333		1	15	0.07	단궁+5	1250
	1	15	0.07	단궁+6	10000		1	15	0.07	단궁+6	7692		1	15	0.07	단궁+6	6667		1	15	0.07	단궁+6	2500
	1	15	0.07	장궁+4	2000		1	15	0.07	장궁+4	1538		1	15	0.07	장궁+4	1333		1	15	0.07	장궁+4	500
	1	15	0.07	장궁+5	5000		1	15	0.07	장궁+5	3846		1	15	0.07	장궁+5	3333		1	15	0.07	장궁+5	1250
	1	15	0.07	장궁+6	10000		1	15	0.07	장궁+6	7692		1	15	0.07	장궁+6	6667		1	15	0.07	장궁+6	2500
	1	15	0.07	합성궁+4	2000		1	15	0.07	합성궁+4	1538		1	15	0.07	합성궁+4	1333		1	15	0.07	합성궁+4	500
	1	15	0.07	합성궁+5	5000		1	15	0.07	합성궁+5	3846		1	15	0.07	합성궁+5	3333		1	15	0.07	합성궁+5	1250
	1	15	0.07	합성궁+6	10000		1	15	0.07	합성궁+6	7692		1	15	0.07	합성궁+6	6667		1	15	0.07	합성궁+6	2500
	5	15	0.07	전궁+4	2000		5	15	0.07	전궁+4	1538		5	15	0.07	전궁+4	1333		5	15	0.07	전궁+4	500
	5	15	0.07	전궁+5	5000		5	15	0.07	전궁+5	3846		5	15	0.07	전궁+5	3333		5	15	0.07	전궁+5	1250
	5	15	0.07	전궁+6	10000		5	15	0.07	전궁+6	7692		5	15	0.07	전궁+6	6667		5	15	0.07	전궁+6	2500
	5	15	0.07	기마장궁+4	4000		5	15	0.07	기마장궁+4	3077		5	15	0.07	기마장궁+4	2667		5	15	0.07	기마장궁+4	1000
	5	15	0.07	기마장궁+5	10000		5	15	0.07	기마장궁+5	7692		5	15	0.07	기마장궁+5	6667		5	15	0.07	기마장궁+5	2500
	5	15	0.07	기마장궁+6	40000		5	15	0.07	기마장궁+6	30769		5	15	0.07	기마장궁+6	26667		5	15	0.07	기마장궁+6	10000
초급방울	1	15	0.07	동령+4	2000	초급방울	1	15	0.07	동령+4	1538	초급방울	1	15	0.07	동령+4	1333	초급방울	1	15	0.07	동령+4	500
	1	15	0.07	동령+5	5000		1	15	0.07	동령+5	3846		1	15	0.07	동령+5	3333		1	15	0.07	동령+5	1250
	1	15	0.07	동령+6	10000		1	15	0.07	동령+6	7692		1	15	0.07	동령+6	6667		1	15	0.07	동령+6	2500
	1	15	0.07	은령+4	2000		1	15	0.07	은령+4	1538		1	15	0.07	은령+4	1333		1	15	0.07	은령+4	500
	1	15	0.07	은령+5	5000		1	15	0.07	은령+5	3846		1	15	0.07	은령+5	3333		1	15	0.07	은령+5	1250
	1	15	0.07	은령+6	10000		1	15	0.07	은령+6	7692		1	15	0.07	은령+6	6667		1	15	0.07	은령+6	2500
	5	15	0.07	금령+4	4000		5	15	0.07	금령+4	3077		5	15	0.07	금령+4	2667		5	15	0.07	금령+4	1000
	5	15	0.07	금령+5	10000		5	15	0.07	금령+5	7692		5	15	0.07	금령+5	6667		5	15	0.07	금령+5	2500
	5	15	0.07	금령+6	40000		5	15	0.07	금령+6	30769		5	15	0.07	금령+6	26667		5	15	0.07	금령+6	10000
초급부채	1	15	0.07	백선+5	5000	초급부채	1	15	0.07	백선+5	3846	초급부채	1	15	0.07	백선+5	3333	초급부채	1	15	0.07	백선+5	1250
	1	15	0.07	백선+6	10000		1	15	0.07	백선+6	7692		1	15	0.07	백선+6	6667		1	15	0.07	백선+6	2500
	1	15	0.07	철편선+4	2000		1	15	0.07	철편선+4	1538		1	15	0.07	철편선+4	1333		1	15	0.07	철편선+4	500
	1	15	0.07	철편선+5	5000		1	15	0.07	철편선+5	3846		1	15	0.07	철편선+5	3333		1	15	0.07	철편선+5	1250
	1	15	0.07	철편선+6	10000		1	15	0.07	철편선+6	7692		1	15	0.07	철편선+6	6667		1	15	0.07	철편선+6	2500
	1	15	0.07	흑호선+4	2000		1	15	0.07	흑호선+4	1538		1	15	0.07	흑호선+4	1333		1	15	0.07	흑호선+4	500
	1	15	0.07	흑호선+5	5000		1	15	0.07	흑호선+5	3846		1	15	0.07	흑호선+5	3333		1	15	0.07	흑호선+5	1250
	1	15	0.07	흑호선+6	10000		1	15	0.07	흑호선+6	7692		1	15	0.07	흑호선+6	6667		1	15	0.07	흑호선+6	2500
	1	15	0.07	학익선+4	2000		1	15	0.07	학익선+4	1538		1	15	0.07	학익선+4	1333		1	15	0.07	학익선+4	500
	1	15	0.07	학익선+5	5000		1	15	0.07	학익선+5	3846		1	15	0.07	학익선+5	3333		1	15	0.07	학익선+5	1250
	1	15	0.07	학익선+6	10000		1	15	0.07	학익선+6	7692		1	15	0.07	학익선+6	6667		1	15	0.07	학익선+6	2500
	5	15	0.07	공작선+4	4000		5	15	0.07	공작선+4	3077		5	15	0.07	공작선+4	2667		5	15	0.07	공작선+4	1000
	5	15	0.07	공작선+5	10000		5	15	0.07	공작선+5	7692		5	15	0.07	공작선+5	6667		5	15	0.07	공작선+5	2500
	5	15	0.07	공작선+6	40000		5	15	0.07	공작선+6	30769		5	15	0.07	공작선+6	26667		5	15	0.07	공작선+6	10000
	5	15	0.07	기륭갑+4	5000		5	15	0.07	기륭갑+4	3846		5	15	0.07	기륭갑+4	3333		5	15	0.07	기륭갑+4	1250
	5	15	0.07	기륭갑+5	30000		5	15	0.07	기륭갑+5	23077		5	15	0.07	기륭갑+5	20000		5	15	0.07	기륭갑+5	7500
	5	15	0.07	기륭갑+6	50000		5	15	0.07	기륭갑+6	38462		5	15	0.07	기륭갑+6	33333		5	15	0.07	기륭갑+6	12500
	10	20	0.07	자호갑+4	5000		10	20	0.07	자호갑+4	3846		10	20	0.07	자호갑+4	3333		10	20	0.07	자호갑+4	1250
	10	20	0.07	자호갑+5	30000		10	20	0.07	자호갑+5	23077		10	20	0.07	자호갑+5	20000		10	20	0.07	자호갑+5	7500
	10	20	0.07	자호갑+6	50000		10	20	0.07	자호갑+6	38462		10	20	0.07	자호갑+6	33333		10	20	0.07	자호갑+6	12500
	5	15	0.07	극섬+4	5000		5	15	0.07	극섬+4	3846		5	15	0.07	극섬+4	3333		5	15	0.07	극섬+4	1250
	5	15	0.07	극섬+5	30000		5	15	0.07	극섬+5	23077		5	15	0.07	극섬+5	20000		5	15	0.07	극섬+5	7500
	5	15	0.07	극섬+6	50000		5	15	0.07	극섬+6	38462		5	15	0.07	극섬+6	33333		5	15	0.07	극섬+6	12500
	10	20	0.07	다홍+4	5000		10	20	0.07	다홍+4	3846		10	20	0.07	다홍+4	3333		10	20	0.07	다홍+4	1250
	10	20	0.07	다홍+5	30000		10	20	0.07	다홍+5	23077		10	20	0.07	다홍+5	20000		10	20	0.07	다홍+5	7500
	10	20	0.07	다홍+6	50000		10	20	0.07	다홍+6	38462		10	20	0.07	다홍+6	33333		10	20	0.07	다홍+6	12500
	5	15	0.07	마극갑+4	5000		5	15	0.07	마극갑+4	3846		5	15	0.07	마극갑+4	3333		5	15	0.07	마극갑+4	1250
	5	15	0.07	마극갑+5	30000		5	15	0.07	마극갑+5	23077		5	15	0.07	마극갑+5	20000		5	15	0.07	마극갑+5	7500
	5	15	0.07	마극갑+6	50000		5	15	0.07	마극갑+6	38462		5	15	0.07	마극갑+6	33333		5	15	0.07	마극갑+6	12500
	10	20	0.07	비운갑+4	5000		10	20	0.07	비운갑+4	3846		10	20	0.07	비운갑+4	3333		10	20	0.07	비운갑+4	1250
	10	20	0.07	비운갑+5	30000		10	20	0.07	비운갑+5	23077		10	20	0.07	비운갑+5	20000		10	20	0.07	비운갑+5	7500
	10	20	0.07	비운갑+6	50000		10	20	0.07	비운갑+6	38462		10	20	0.07	비운갑+6	33333		10	20	0.07	비운갑+6	12500
	5	15	0.07	나봉의+4	5000		5	15	0.07	나봉의+4	3846		5	15	0.07	나봉의+4	3333		5	15	0.07	나봉의+4	1250
	5	15	0.07	나봉의+5	30000		5	15	0.07	나봉의+5	23077		5	15	0.07	나봉의+5	20000		5	15	0.07	나봉의+5	7500
	5	15	0.07	나봉의+6	50000		5	15	0.07	나봉의+6	38462		5	15	0.07	나봉의+6	33333		5	15	0.07	나봉의+6	12500
	10	20	0.07	비홍의+4	5000		10	20	0.07	비홍의+4	3846		10	20	0.07	비홍의+4	3333		10	20	0.07	비홍의+4	1250
	10	20	0.07	비홍의+5	30000		10	20	0.07	비홍의+5	23077		10	20	0.07	비홍의+5	20000		10	20	0.07	비홍의+5	7500
	10	20	0.07	비홍의+6	50000		10	20	0.07	비홍의+6	38462		10	20	0.07	비홍의+6	33333		10	20	0.07	비홍의+6	12500
팔찌	5	20	0.07	나무팔찌+0	66667	팔찌	5	20	0.07	나무팔찌+0	128205	팔찌	5	20	0.07	나무팔찌+0	111111	팔찌	5	20	0.07	나무팔찌+0	83333
	5	20	0.07	나무팔찌+1	333333		5	20	0.07	나무팔찌+1	641026		5	20	0.07	나무팔찌+1	555556		5	20	0.07	나무팔찌+1	416667
	5	20	0.07	나무팔찌+2	1000000		5	20	0.07	나무팔찌+2	1923077		5	20	0.07	나무팔찌+2	1666667		5	20	0.07	나무팔찌+2	1250000
	5	20	0.07	구리팔찌+0	66667		5	20	0.07	구리팔찌+0	128205		5	20	0.07	구리팔찌+0	111111		5	20	0.07	구리팔찌+0	83333
	5	20	0.07	구리팔찌+1	333333		5	20	0.07	구리팔찌+1	641026		5	20	0.07	구리팔찌+1	555556		5	20	0.07	구리팔찌+1	416667
	5	20	0.07	구리팔찌+2	1000000		5	20	0.07	구리팔찌+2	1923077		5	20	0.07	구리팔찌+2	1666667		5	20	0.07	구리팔찌+2	1250000
	5	20	0.07	은팔찌+0	66667		5	20	0.07	은팔찌+0	128205		5	20	0.07	은팔찌+0	111111		5	20	0.07	은팔찌+0	83333
	5	20	0.07	은팔찌+1	333333		5	20	0.07	은팔찌+1	641026		5	20	0.07	은팔찌+1	555556		5	20	0.07	은팔찌+1	416667
	5	20	0.07	은팔찌+2	1000000		5	20	0.07	은팔찌+2	1923077		5	20	0.07	은팔찌+2	1666667		5	20	0.07	은팔찌+2	1250000
	5	20	0.07	금팔찌+0	66667		5	20	0.07	금팔찌+0	128205		5	20	0.07	금팔찌+0	111111		5	20	0.07	금팔찌+0	83333
	5	20	0.07	금팔찌+1	333333		5	20	0.07	금팔찌+1	641026		5	20	0.07	금팔찌+1	555556		5	20	0.07	금팔찌+1	416667
	5	20	0.07	금팔찌+2	1000000		5	20	0.07	금팔찌+2	1923077		5	20	0.07	금팔찌+2	1666667		5	20	0.07	금팔찌+2	1250000
신발	5	20	0.07	가죽신발+0	5000	신발	5	20	0.07	가죽신발+0	9615	신발	5	20	0.07	가죽신발+0	8333	신발	5	20	0.07	가죽신발+0	6250
	5	20	0.07	가죽신발+1	30000		5	20	0.07	가죽신발+1	57692		5	20	0.07	가죽신발+1	50000		5	20	0.07	가죽신발+1	37500
	5	20	0.07	가죽신발+2	100000		5	20	0.07	가죽신발+2	192308		5	20	0.07	가죽신발+2	166667		5	20	0.07	가죽신발+2	125000
	5	20	0.07	죽피신발+0	5000		5	20	0.07	죽피신발+0	9615		5	20	0.07	죽피신발+0	8333		5	20	0.07	죽피신발+0	6250
	5	20	0.07	죽피신발+1	30000		5	20	0.07	죽피신발+1	57692		5	20	0.07	죽피신발+1	50000		5	20	0.07	죽피신발+1	37500
	5	20	0.07	죽피신발+2	100000		5	20	0.07	죽피신발+2	192308		5	20	0.07	죽피신발+2	166667		5	20	0.07	죽피신발+2	125000
	5	20	0.07	목편신발+0	20000		5	20	0.07	목편신발+0	38462		5	20	0.07	목편신발+0	33333		5	20	0.07	목편신발+0	25000
	5	20	0.07	목편신발+1	100000		5	20	0.07	목편신발+1	192308		5	20	0.07	목편신발+1	166667		5	20	0.07	목편신발+1	125000
	5	20	0.07	목편신발+2	200000		5	20	0.07	목편신발+2	384615		5	20	0.07	목편신발+2	333333		5	20	0.07	목편신발+2	250000
	5	20	0.07	금사신발+0	20000		5	20	0.07	금사신발+0	38462		5	20	0.07	금사신발+0	33333		5	20	0.07	금사신발+0	25000
	5	20	0.07	금사신발+1	100000		5	20	0.07	금사신발+1	192308		5	20	0.07	금사신발+1	166667		5	20	0.07	금사신발+1	125000
	5	20	0.07	금사신발+2	200000		5	20	0.07	금사신발+2	384615		5	20	0.07	금사신발+2	333333		5	20	0.07	금사신발+2	250000
귀걸이	5	20	0.07	나무귀걸이+0	5000	귀걸이	5	20	0.07	나무귀걸이+0	9615	귀걸이	5	20	0.07	나무귀걸이+0	8333	귀걸이	5	20	0.07	나무귀걸이+0	6250
	5	20	0.07	나무귀걸이+1	30000		5	20	0.07	나무귀걸이+1	57692		5	20	0.07	나무귀걸이+1	50000		5	20	0.07	나무귀걸이+1	37500
	5	20	0.07	나무귀걸이+2	100000		5	20	0.07	나무귀걸이+2	192308		5	20	0.07	나무귀걸이+2	166667		5	20	0.07	나무귀걸이+2	125000
	5	20	0.07	구리귀걸이+0	5000		5	20	0.07	구리귀걸이+0	9615		5	20	0.07	구리귀걸이+0	8333		5	20	0.07	구리귀걸이+0	6250
	5	20	0.07	구리귀걸이+1	30000		5	20	0.07	구리귀걸이+1	57692		5	20	0.07	구리귀걸이+1	50000		5	20	0.07	구리귀걸이+1	37500
	5	20	0.07	구리귀걸이+2	100000		5	20	0.07	구리귀걸이+2	192308		5	20	0.07	구리귀걸이+2	166667		5	20	0.07	구리귀걸이+2	125000
	5	20	0.07	은귀걸이+0	20000		5	20	0.07	은귀걸이+0	38462		5	20	0.07	은귀걸이+0	33333		5	20	0.07	은귀걸이+0	25000
	5	20	0.07	은귀걸이+1	100000		5	20	0.07	은귀걸이+1	192308		5	20	0.07	은귀걸이+1	166667		5	20	0.07	은귀걸이+1	125000
	5	20	0.07	은귀걸이+2	200000		5	20	0.07	은귀걸이+2	384615		5	20	0.07	은귀걸이+2	333333		5	20	0.07	은귀걸이+2	250000
	5	20	0.07	금귀걸이+0	20000		5	20	0.07	금귀걸이+0	38462		5	20	0.07	금귀걸이+0	33333		5	20	0.07	금귀걸이+0	25000
	5	20	0.07	금귀걸이+1	100000		5	20	0.07	금귀걸이+1	192308		5	20	0.07	금귀걸이+1	166667		5	20	0.07	금귀걸이+1	125000
	5	20	0.07	금귀걸이+2	200000		5	20	0.07	금귀걸이+2	384615		5	20	0.07	금귀걸이+2	333333		5	20	0.07	금귀걸이+2	250000
목걸이	5	20	0.07	나무목걸이+0	5000	목걸이	5	20	0.07	나무목걸이+0	9615	목걸이	5	20	0.07	나무목걸이+0	8333	목걸이	5	20	0.07	나무목걸이+0	6250
	5	20	0.07	나무목걸이+1	30000		5	20	0.07	나무목걸이+1	57692		5	20	0.07	나무목걸이+1	50000		5	20	0.07	나무목걸이+1	37500
	5	20	0.07	나무목걸이+2	100000		5	20	0.07	나무목걸이+2	192308		5	20	0.07	나무목걸이+2	166667		5	20	0.07	나무목걸이+2	125000
	5	20	0.07	구리목걸이+0	5000		5	20	0.07	구리목걸이+0	9615		5	20	0.07	구리목걸이+0	8333		5	20	0.07	구리목걸이+0	6250
	5	20	0.07	구리목걸이+1	30000		5	20	0.07	구리목걸이+1	57692		5	20	0.07	구리목걸이+1	50000		5	20	0.07	구리목걸이+1	37500
	5	20	0.07	구리목걸이+2	100000		5	20	0.07	구리목걸이+2	192308		5	20	0.07	구리목걸이+2	166667		5	20	0.07	구리목걸이+2	125000
	5	20	0.07	은목걸이+0	20000		5	20	0.07	은목걸이+0	38462		5	20	0.07	은목걸이+0	33333		5	20	0.07	은목걸이+0	25000
	5	20	0.07	은목걸이+1	100000		5	20	0.07	은목걸이+1	192308		5	20	0.07	은목걸이+1	166667		5	20	0.07	은목걸이+1	125000
	5	20	0.07	은목걸이+2	200000		5	20	0.07	은목걸이+2	384615		5	20	0.07	은목걸이+2	333333		5	20	0.07	은목걸이+2	250000
	5	20	0.07	금목걸이+0	20000		5	20	0.07	금목걸이+0	38462		5	20	0.07	금목걸이+0	33333		5	20	0.07	금목걸이+0	25000
	5	20	0.07	금목걸이+1	100000		5	20	0.07	금목걸이+1	192308		5	20	0.07	금목걸이+1	166667		5	20	0.07	금목걸이+1	125000
	5	20	0.07	금목걸이+2	200000		5	20	0.07	금목걸이+2	384615		5	20	0.07	금목걸이+2	333333		5	20	0.07	금목걸이+2	250000
중급검	15	35	0.07	은검+4	3750	중급검	15	35	0.07	은검+4	3846	중급검	15	35	0.07	은검+4	3333	중급검	15	35	0.07	은검+4	2500
	15	35	0.07	은검+5	18750		15	35	0.07	은검+5	19231		15	35	0.07	은검+5	16667		15	35	0.07	은검+5	12500
	15	35	0.07	은검+6	37500		15	35	0.07	은검+6	38462		15	35	0.07	은검+6	33333		15	35	0.07	은검+6	25000
	20	35	0.07	연검+4	3750		20	35	0.07	연검+4	3846		20	35	0.07	연검+4	3333		20	35	0.07	연검+4	2500
	20	35	0.07	연검+5	18750		20	35	0.07	연검+5	19231		20	35	0.07	연검+5	16667		20	35	0.07	연검+5	12500
	20	35	0.07	연검+6	37500		20	35	0.07	연검+6	38462		20	35	0.07	연검+6	33333		20	35	0.07	연검+6	25000
	20	35	0.07	사인검+4	3750		20	35	0.07	사인검+4	3846		20	35	0.07	사인검+4	3333		20	35	0.07	사인검+4	2500
	20	35	0.07	사인검+5	18750		20	35	0.07	사인검+5	19231		20	35	0.07	사인검+5	16667		20	35	0.07	사인검+5	12500
	20	35	0.07	사인검+6	37500		20	35	0.07	사인검+6	38462		20	35	0.07	사인검+6	33333		20	35	0.07	사인검+6	25000
	20	35	0.07	남만도+4	5000		20	35	0.07	남만도+4	5128		20	35	0.07	남만도+4	4444		20	35	0.07	남만도+4	3333
	20	35	0.07	남만도+5	25000		20	35	0.07	남만도+5	25641		20	35	0.07	남만도+5	22222		20	35	0.07	남만도+5	16667
	20	35	0.07	남만도+6	50000		20	35	0.07	남만도+6	51282		20	35	0.07	남만도+6	44444		20	35	0.07	남만도+6	33333
중급두손검	15	35	0.07	소태도+4	3750	중급두손검	15	35	0.07	소태도+4	3846	중급두손검	15	35	0.07	소태도+4	3333	중급두손검	15	35	0.07	소태도+4	2500
	15	35	0.07	소태도+5	18750		15	35	0.07	소태도+5	19231		15	35	0.07	소태도+5	16667		15	35	0.07	소태도+5	12500
	15	35	0.07	소태도+6	37500		15	35	0.07	소태도+6	38462		15	35	0.07	소태도+6	33333		15	35	0.07	소태도+6	25000
	20	35	0.07	운검+4	3750		20	35	0.07	운검+4	3846		20	35	0.07	운검+4	3333		20	35	0.07	운검+4	2500
	20	35	0.07	운검+5	18750		20	35	0.07	운검+5	19231		20	35	0.07	운검+5	16667		20	35	0.07	운검+5	12500
	20	35	0.07	운검+6	37500		20	35	0.07	운검+6	38462		20	35	0.07	운검+6	33333		20	35	0.07	운검+6	25000
	20	35	0.07	묘아검+4	3750		20	35	0.07	묘아검+4	3846		20	35	0.07	묘아검+4	3333		20	35	0.07	묘아검+4	2500
	20	35	0.07	묘아검+5	18750		20	35	0.07	묘아검+5	19231		20	35	0.07	묘아검+5	16667		20	35	0.07	묘아검+5	12500
	20	35	0.07	묘아검+6	37500		20	35	0.07	묘아검+6	38462		20	35	0.07	묘아검+6	33333		20	35	0.07	묘아검+6	25000
	20	35	0.07	마안도+4	5000		20	35	0.07	마안도+4	5128		20	35	0.07	마안도+4	4444		20	35	0.07	마안도+4	3333
	20	35	0.07	마안도+5	25000		20	35	0.07	마안도+5	25641		20	35	0.07	마안도+5	22222		20	35	0.07	마안도+5	16667
	20	35	0.07	마안도+6	50000		20	35	0.07	마안도+6	51282		20	35	0.07	마안도+6	44444		20	35	0.07	마안도+6	33333
중급양손검	15	35	0.07	참마도+4	3750	중급양손검	15	35	0.07	참마도+4	3846	중급양손검	15	35	0.07	참마도+4	3333	중급양손검	15	35	0.07	참마도+4	2500
	15	35	0.07	참마도+5	18750		15	35	0.07	참마도+5	19231		15	35	0.07	참마도+5	16667		15	35	0.07	참마도+5	12500
	15	35	0.07	참마도+6	37500		15	35	0.07	참마도+6	38462		15	35	0.07	참마도+6	33333		15	35	0.07	참마도+6	25000
	20	35	0.07	삼차+4	3750		20	35	0.07	삼차+4	3846		20	35	0.07	삼차+4	3333		20	35	0.07	삼차+4	2500
	20	35	0.07	삼차+5	18750		20	35	0.07	삼차+5	19231		20	35	0.07	삼차+5	16667		20	35	0.07	삼차+5	12500
	20	35	0.07	삼차+6	37500		20	35	0.07	삼차+6	38462		20	35	0.07	삼차+6	33333		20	35	0.07	삼차+6	25000
	20	35	0.07	단극+4	3750		20	35	0.07	단극+4	3846		20	35	0.07	단극+4	3333		20	35	0.07	단극+4	2500
	20	35	0.07	단극+5	18750		20	35	0.07	단극+5	19231		20	35	0.07	단극+5	16667		20	35	0.07	단극+5	12500
	20	35	0.07	단극+6	37500		20	35	0.07	단극+6	38462		20	35	0.07	단극+6	33333		20	35	0.07	단극+6	25000
	20	35	0.07	소산부+4	5000		20	35	0.07	소산부+4	5128		20	35	0.07	소산부+4	4444		20	35	0.07	소산부+4	3333
	20	35	0.07	소산부+5	25000		20	35	0.07	소산부+5	25641		20	35	0.07	소산부+5	22222		20	35	0.07	소산부+5	16667
	20	35	0.07	소산부+6	50000		20	35	0.07	소산부+6	51282		20	35	0.07	소산부+6	44444		20	35	0.07	소산부+6	33333
중급활	15	35	0.07	기마전궁+4	3750	중급활	15	35	0.07	기마전궁+4	3846	중급활	15	35	0.07	기마전궁+4	3333	중급활	15	35	0.07	기마전궁+4	2500
